hs_code,product_description,classification,parent_code,hierarchy_level,is_basic_level,chapter,product_category,source
"721440","Iron or non-alloy steel; bars and rods, hot-rolled, hot-drawn or hot-extruded, containing by weight less than 0.25% of carbon, including those twisted after rolling","H0","7214",6,1,"72","Metals","excel_import"
"721450","Iron or non-alloy steel; bars and rods, hot-rolled, hot-drawn or hot-extruded, containing by weight 0.25% or more but less than 0.6% of carbon, including those twisted after rolling","H0","7214",6,1,"72","Metals","excel_import"
"721460","Iron or non-alloy steel; bars and rods, hot-rolled, hot-drawn or hot-extruded, containing by weight 0.6% or more of carbon, including those twisted after rolling","H0","7214",6,1,"72","Metals","excel_import"
"721520","Iron or non-alloy steel; bars and rods, cold-formed or cold-finished, containing by weight less than 0.25% of carbon","H0","7215",6,1,"72","Metals","excel_import"
"721530","Iron or non-alloy steel; bars and rods, cold-formed or cold-finished, containing by weight 0.25% or more but less than 0.6% of carbon","H0","7215",6,1,"72","Metals","excel_import"
"721540","Iron or non-alloy steel; bars and rods, cold-formed or cold-finished, containing by weight 0.6% or more of carbon","H0","7215",6,1,"72","Metals","excel_import"
"721660","Iron or non-alloy steel; angles, shapes and sections, n.e.s. in heading no.7216, cold-formed or cold-finished","H0","7216",6,1,"72","Metals","excel_import"
"721690","Iron or non-alloy steel; angles, shapes and sections n.e.s. in heading no. 7216","H0","7216",6,1,"72","Metals","excel_import"
"721711","Iron or non-alloy steel; wire, containing by weight less than 0.25% of carbon, not plated or coated, whether or not polished","H0","7217",6,1,"72","Metals","excel_import"
"721712","Iron or non-alloy steel; wire, containing by weight less than 0.25% of carbon, plated or coated with zinc","H0","7217",6,1,"72","Metals","excel_import"
"721713","Iron or non-alloy steel; wire, containing by weight less than 0.25% of carbon, plated or coated with base metals, excluding zinc","H0","7217",6,1,"72","Metals","excel_import"
"721719","Iron or non-alloy steel; wire, containing by weight less than 0.25% of carbon, plated or coated with materials n.e.s. in item no. 7217.1","H0","7217",6,1,"72","Metals","excel_import"
"721721","Iron or non-alloy steel; wire, containing by weight 0.25% or more but less than 0.6% of carbon, not plated or coated, whether or not polished","H0","7217",6,1,"72","Metals","excel_import"
"721722","Iron or non-alloy steel; wire, containing by weight 0.25% or more but less than 0.6% of carbon, plated or coated with zinc","H0","7217",6,1,"72","Metals","excel_import"
"721723","Iron or non-alloy steel; wire, containing by weight 0.25% or more but less than 0.6% of carbon, plated or coated with base metals, excluding zinc","H0","7217",6,1,"72","Metals","excel_import"
"721729","Iron or non-alloy steel; wire, containing by weight 0.25% or more but less than 0.6% of carbon, plated or coated with materials n.e.s. in item no. 7217.2","H0","7217",6,1,"72","Metals","excel_import"
"721731","Iron or non-alloy steel; wire, containing by weight 0.6% or more of carbon, not plated or coated, whether or not polished","H0","7217",6,1,"72","Metals","excel_import"
"721732","Iron or non-alloy steel; wire, containing by weight 0.6% or more of carbon, plated or coated with zinc","H0","7217",6,1,"72","Metals","excel_import"
"721733","Iron or non-alloy steel; wire, containing by weight 0.6% or more of carbon, plated or coated with base metals, excluding zinc","H0","7217",6,1,"72","Metals","excel_import"
"721739","Iron or non-alloy steel; wire, containing by weight 0.6% or more of carbon, plated or coated with materials n.e.s. in item no. 7217.3","H0","7217",6,1,"72","Metals","excel_import"
"721890","Steel, stainless; semi-finished products","H0","7218",6,1,"72","Metals","excel_import"
"722210","Steel, stainless; bars and rods, hot-rolled, hot-drawn or extruded","H0","7222",6,1,"72","Metals","excel_import"
"722510","Steel, alloy; flat-rolled, width 600mm or more, of silicon-electrical steel","H0","7225",6,1,"72","Metals","excel_import"
"722590","Steel, alloy; flat-rolled, width 600mm or more, n.e.s. in heading no. 7225","H0","7225",6,1,"72","Metals","excel_import"
"722610","Steel, alloy; flat-rolled, width less than 600mm, of silicon-electrical steel","H0","7226",6,1,"72","Metals","excel_import"
"730420","Iron or steel (other than cast iron); seamless casing, tubing and drill pipe, of a kind used in drilling for oil or gas","H0","7304",6,1,"73","Metals","excel_import"
"731411","Iron or steel; wire cloth (including endless bands), woven products, of stainless steel","H0","7314",6,1,"73","Metals","excel_import"
"731430","Iron or steel wire; grill, netting and fencing, welded at intersections, n.e.s. in item no. 7314.2","H0","7314",6,1,"73","Metals","excel_import"
"741410","Copper; cloth, endless bands, for machinery, of copper wire","H0","7414",6,1,"74","Metals","excel_import"
"750800","Nickel; other articles thereof n.e.s.","H0","7508",6,1,"75","Metals","excel_import"
"761690","Aluminium; articles n.e.s. in heading no. 7616","H0","7616",6,1,"76","Metals","excel_import"
"790710","Zinc; gutters, roof capping, skylight frames and other fabricated building components","H0","7907",6,1,"79","Metals","excel_import"
"790790","Zinc; articles n.e.s. in chapter 79","H0","7907",6,1,"79","Metals","excel_import"
"800510","Tin foil; (whether or not printed or backed with paper, paperboard, plastics or similar backing materials), of a thickness (excluding any backing) not exceeding 0.2mm","H0","8005",6,1,"80","Metals","excel_import"
"800520","Tin; powders and flakes","H0","8005",6,1,"80","Metals","excel_import"
"820232","Tools, hand; circular (including slitting or slotting) saw blades, with working part of materials other than steel","H0","8202",6,1,"82","Metals","excel_import"
"820711","Tools, interchangeable; rock drilling or earth-boring tools, whether or not power-operated, with working part of sintered metal carbide or cermets","H0","8207",6,1,"82","Metals","excel_import"
"820712","Tools, interchangeable; rock drilling or earth-boring tools, with working part of materials other than sintered metal carbide or cermets, for machine or hand tools, whether or not power-operated","H0","8207",6,1,"82","Metals","excel_import"
"840611","Turbines; steam and other vapour turbines, for marine propulsion","H0","8406",6,1,"84","Machinery & Electrical","excel_import"
"840619","Turbines; steam and other vapour turbines, for other than marine propulsion","H0","8406",6,1,"84","Machinery & Electrical","excel_import"
"844350","Printing machinery; of a type n.e.s. in heading no. 8443","H0","8443",6,1,"84","Machinery & Electrical","excel_import"
"846910","Typewriters, automatic and word processing machines","H0","8469",6,1,"84","Machinery & Electrical","excel_import"
"846921","Typewriters; electric, weighing not more than 12kg, excluding case","H0","8469",6,1,"84","Machinery & Electrical","excel_import"
"846929","Typewriters; electric, weighing more than 12kg, excluding case","H0","8469",6,1,"84","Machinery & Electrical","excel_import"
"846931","Typewriters; non-electric, weighing not more than 12kg, excluding case","H0","8469",6,1,"84","Machinery & Electrical","excel_import"
"846939","Typewriters; non-electric, weighing more than 12kg, excluding case","H0","8469",6,1,"84","Machinery & Electrical","excel_import"
"847120","Data processing machines; digital automatic, containing in the same housing at least a central processing unit and input and output unit, whether or not combined","H0","8471",6,1,"84","Machinery & Electrical","excel_import"
"847191","Digital processing units; whether or not presented with the rest of a system, which may contain in the same housing one or two of the following: storage units, input units, output units","H0","8471",6,1,"84","Machinery & Electrical","excel_import"
"847192","Data processing machinery; input or output units, whether or not presented with the rest of a system or containing storage units in the same housing","H0","8471",6,1,"84","Machinery & Electrical","excel_import"
"847193","Data processing machinery; storage units, whether or not presented with the rest of a system","H0","8471",6,1,"84","Machinery & Electrical","excel_import"
"847199","Data processing machinery; n.e.s in heading no. 8471","H0","8471",6,1,"84","Machinery & Electrical","excel_import"
"847520","Machines; for manufacturing or hot working glass or glassware","H0","8475",6,1,"84","Machinery & Electrical","excel_import"
"847611","Machines; automatic goods-vending machines, incorporating heating or refrigerating devices (eg food or beverage machines)","H0","8476",6,1,"84","Machinery & Electrical","excel_import"
"847619","Machines; automatic goods-vending machines, not incorporating heating or refrigerating devices (eg postage stamp, cigarette, food or beverages and money-changing machines)","H0","8476",6,1,"84","Machinery & Electrical","excel_import"
"850230","Electric generating sets; n.e.s. in heading no. 8502","H0","8502",6,1,"85","Machinery & Electrical","excel_import"
"850611","Cells and batteries; primary, of an external volume not exceeding 300cm3, manganese dioxide","H0","8506",6,1,"85","Machinery & Electrical","excel_import"
"850612","Cells and batteries; primary, of an external volume not exceeding 300cm3, mercuric oxide","H0","8506",6,1,"85","Machinery & Electrical","excel_import"
"850613","Cells and batteries; primary, of an external volume not exceeding 300cm3, silver oxide","H0","8506",6,1,"85","Machinery & Electrical","excel_import"
"850619","Cells and batteries; primary, of an external volume not exceeding 300cm3, n.e.s. in heading no. 8506","H0","8506",6,1,"85","Machinery & Electrical","excel_import"
"850620","Cells and batteries; primary, of an external volume exceeding 300cm3","H0","8506",6,1,"85","Machinery & Electrical","excel_import"
"851710","Line telephony or telegraphy apparatus; telephone sets","H0","8517",6,1,"85","Machinery & Electrical","excel_import"
"851720","Line telephony or telegraphy apparatus; teleprinters","H0","8517",6,1,"85","Machinery & Electrical","excel_import"
"851740","Line telephony or telegraphy apparatus; for carrier-current line systems, n.e.s. in heading no. 8517","H0","8517",6,1,"85","Machinery & Electrical","excel_import"
"851781","Telephonic apparatus; n.e.s. in heading no. 8517","H0","8517",6,1,"85","Machinery & Electrical","excel_import"
"851782","Telegraphic apparatus; n.e.s. in heading no. 8517","H0","8517",6,1,"85","Machinery & Electrical","excel_import"
"851991","Sound reproducing apparatus; cassette-type, n.e.s. in heading no. 8519, not incorporating a sound recording device","H0","8519",6,1,"85","Machinery & Electrical","excel_import"
"852031","Sound recording apparatus; magnetic tape recorders, cassette-type, incorporating a sound reproducing apparatus","H0","8520",6,1,"85","Machinery & Electrical","excel_import"
"852421","Media, recorded; magnetic tapes, (of a width not exceeding 4mm), for sound or other similarly recorded phenomena (excluding products of chapter 37)","H0","8524",6,1,"85","Machinery & Electrical","excel_import"
"852422","Media, recorded; magnetic tapes, of a width exceeding 4mm but not exceeding 6.5mm, for sound recording or similar recording of other phenomena (excluding products of chapter 37)","H0","8524",6,1,"85","Machinery & Electrical","excel_import"
"852423","Media, recorded; magnetic tapes, of a width exceeding 6.5mm, for sound or other similarly recorded phenomena (excluding products of chapter 37)","H0","8524",6,1,"85","Machinery & Electrical","excel_import"
"852490","Media, recorded; n.e.s. in heading no. 8524 for sound or similarly recorded phenomena, including matrices and masters for the production of records (excluding products of chapter 37)","H0","8524",6,1,"85","Machinery & Electrical","excel_import"
"852711","Radio-broadcast receivers; operational without external power source, combined with sound recording or reproducing apparatus, including apparatus capable of receiving radio-telephony or radio-telegraphy","H0","8527",6,1,"85","Machinery & Electrical","excel_import"
"852810","Television receivers; colour, whether or not combined, in the same housing, with radio broadcast receivers or sound or video recording or reproducing apparatus","H0","8528",6,1,"85","Machinery & Electrical","excel_import"
"852820","Television receivers; black and white or other monochrome, whether or not combined, in the same housing, with radio broadcast receivers or sound or video recording or reproducing apparatus","H0","8528",6,1,"85","Machinery & Electrical","excel_import"
"853940","Lamps; ultra-violet or infra-red, arc-lamps lamps, ultra-violet or infra-red, arc-lamps","H0","8539",6,1,"85","Machinery & Electrical","excel_import"
"854030","Tubes; cathode ray tubes, n.e.s. in heading no. 8540","H0","8540",6,1,"85","Machinery & Electrical","excel_import"
"854041","Tubes; microwave tubes, magnetrons, excluding grid-controlled","H0","8540",6,1,"85","Machinery & Electrical","excel_import"
"854042","Tubes; microwave tubes, klystrons, excluding grid-controlled","H0","8540",6,1,"85","Machinery & Electrical","excel_import"
